Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
methotrexate,891494-63-6,19,36,MSTO.211H,12,lung,3,-1.050835896
methotrexate,391210-10-9,19,27,MSTO.211H,12,lung,3,-11.62785229
methotrexate,temozolomide,19,31,MSTO.211H,12,lung,3,-13.37440635
methotrexate,Vorinostat,19,35,MSTO.211H,12,lung,3,3.63639061
mitomycin C,Veliparib,20,2,MSTO.211H,12,lung,3,-25.36467188
mitomycin C,MK-1775,20,3,MSTO.211H,12,lung,3,5.256993349
mitomycin C,915019-65-7,20,4,MSTO.211H,12,lung,3,3.989085734
mitomycin C,Bortezomib,20,5,MSTO.211H,12,lung,3,1.878822551
mitomycin C,Dasatinib,20,8,MSTO.211H,12,lung,3,8.650619063
mitomycin C,Dinaciclib,20,10,MSTO.211H,12,lung,3,1.028513071
mitomycin C,Erlotinib,20,12,MSTO.211H,12,lung,3,14.62532683
mitomycin C,geldanamycin,20,14,MSTO.211H,12,lung,3,-3.673247902
mitomycin C,L-778123 free base,20,16,MSTO.211H,12,lung,3,-6.2919627
mitomycin C,Lapatinib,20,17,MSTO.211H,12,lung,3,0.577589436
mitomycin C,MK-2206,20,21,MSTO.211H,12,lung,3,14.7391414
mitomycin C,Niraparib,20,22,MSTO.211H,12,lung,3,4.841913679
mitomycin C,MK-5108,20,23,MSTO.211H,12,lung,3,-12.33795972
mitomycin C,Deforolimus,20,24,MSTO.211H,12,lung,3,9.091136244
mitomycin C,891494-63-6,20,36,MSTO.211H,12,lung,3,2.881279525
mitomycin C,391210-10-9,20,27,MSTO.211H,12,lung,3,-5.131495796
mitomycin C,Sorafenib,20,29,MSTO.211H,12,lung,3,5.711542325
mitomycin C,Sunitinib,20,30,MSTO.211H,12,lung,3,0.741018063
mitomycin C,temozolomide,20,31,MSTO.211H,12,lung,3,-7.741644916
mitomycin C,Vorinostat,20,35,MSTO.211H,12,lung,3,16.13992663
MK-2206,Veliparib,21,2,MSTO.211H,12,lung,3,-22.44270996
MK-2206,915019-65-7,21,4,MSTO.211H,12,lung,3,8.120292427
MK-2206,Bortezomib,21,5,MSTO.211H,12,lung,3,5.993868607
MK-2206,Dasatinib,21,8,MSTO.211H,12,lung,3,25.3725882
MK-2206,Dinaciclib,21,10,MSTO.211H,12,lung,3,11.06852192
MK-2206,Erlotinib,21,12,MSTO.211H,12,lung,3,32.81865532
MK-2206,geldanamycin,21,14,MSTO.211H,12,lung,3,-0.382242624
MK-2206,Deforolimus,21,24,MSTO.211H,12,lung,3,23.33031477
MK-2206,891494-63-6,21,36,MSTO.211H,12,lung,3,12.67184336
MK-2206,Eloxatin (TN),21,25,MSTO.211H,12,lung,3,-4.874901311
MK-2206,391210-10-9,21,27,MSTO.211H,12,lung,3,4.590646347
MK-2206,7-Ethyl-10-hydroxycamptothecin,21,28,MSTO.211H,12,lung,3,13.67802885
MK-2206,Sorafenib,21,29,MSTO.211H,12,lung,3,8.603036401
MK-2206,topotecan,21,32,MSTO.211H,12,lung,3,14.60876846
Niraparib,Veliparib,22,2,MSTO.211H,12,lung,3,-27.51564517
Niraparib,915019-65-7,22,4,MSTO.211H,12,lung,3,6.233226943
Niraparib,Bortezomib,22,5,MSTO.211H,12,lung,3,-0.34929347
Niraparib,Dasatinib,22,8,MSTO.211H,12,lung,3,23.63327771
Niraparib,Dinaciclib,22,10,MSTO.211H,12,lung,3,4.387214624
Niraparib,Erlotinib,22,12,MSTO.211H,12,lung,3,24.56953619
Niraparib,geldanamycin,22,14,MSTO.211H,12,lung,3,-0.666326672
Niraparib,891494-63-6,22,36,MSTO.211H,12,lung,3,5.742355111
Niraparib,Eloxatin (TN),22,25,MSTO.211H,12,lung,3,-1.497399979
Niraparib,391210-10-9,22,27,MSTO.211H,12,lung,3,7.146827953
Niraparib,7-Ethyl-10-hydroxycamptothecin,22,28,MSTO.211H,12,lung,3,14.08552528
Niraparib,Sorafenib,22,29,MSTO.211H,12,lung,3,5.517648175
Niraparib,topotecan,22,32,MSTO.211H,12,lung,3,14.57737333
MK-5108,Veliparib,23,2,MSTO.211H,12,lung,3,-8.248953397
MK-5108,915019-65-7,23,4,MSTO.211H,12,lung,3,2.448470691
MK-5108,Bortezomib,23,5,MSTO.211H,12,lung,3,1.485278595
MK-5108,Dasatinib,23,8,MSTO.211H,12,lung,3,26.32391269
MK-5108,Dinaciclib,23,10,MSTO.211H,12,lung,3,1.112307921
MK-5108,Erlotinib,23,12,MSTO.211H,12,lung,3,26.3254354
MK-5108,geldanamycin,23,14,MSTO.211H,12,lung,3,-3.122348726
MK-5108,MK-2206,23,21,MSTO.211H,12,lung,3,29.43407949
MK-5108,Deforolimus,23,24,MSTO.211H,12,lung,3,13.97630227
MK-5108,891494-63-6,23,36,MSTO.211H,12,lung,3,-6.066501034
MK-5108,Eloxatin (TN),23,25,MSTO.211H,12,lung,3,12.04870124
MK-5108,391210-10-9,23,27,MSTO.211H,12,lung,3,8.885256439
MK-5108,7-Ethyl-10-hydroxycamptothecin,23,28,MSTO.211H,12,lung,3,-0.032116827
MK-5108,Sorafenib,23,29,MSTO.211H,12,lung,3,7.665211186
MK-5108,topotecan,23,32,MSTO.211H,12,lung,3,3.502568189
Deforolimus,915019-65-7,24,4,MSTO.211H,12,lung,3,35.552183
Deforolimus,Dinaciclib,24,10,MSTO.211H,12,lung,3,6.20340799
Deforolimus,geldanamycin,24,14,MSTO.211H,12,lung,3,17.94894213
Deforolimus,891494-63-6,24,36,MSTO.211H,12,lung,3,8.987777226
Deforolimus,Eloxatin (TN),24,25,MSTO.211H,12,lung,3,11.15865915
Deforolimus,7-Ethyl-10-hydroxycamptothecin,24,28,MSTO.211H,12,lung,3,10.9186106
Deforolimus,Sorafenib,24,29,MSTO.211H,12,lung,3,9.393169628
Deforolimus,topotecan,24,32,MSTO.211H,12,lung,3,12.12380048
Eloxatin (TN),Dinaciclib,25,10,MSTO.211H,12,lung,3,-0.568537442
Eloxatin (TN),891494-63-6,25,36,MSTO.211H,12,lung,3,-8.635770232
Eloxatin (TN),Sorafenib,25,29,MSTO.211H,12,lung,3,2.757275079
paclitaxel,Veliparib,26,2,MSTO.211H,12,lung,3,-19.06264171
paclitaxel,MK-1775,26,3,MSTO.211H,12,lung,3,-0.828930284
paclitaxel,915019-65-7,26,4,MSTO.211H,12,lung,3,9.601160735
paclitaxel,Bortezomib,26,5,MSTO.211H,12,lung,3,7.949972781
paclitaxel,Dasatinib,26,8,MSTO.211H,12,lung,3,11.84191011
paclitaxel,Dinaciclib,26,10,MSTO.211H,12,lung,3,3.436960602
paclitaxel,Erlotinib,26,12,MSTO.211H,12,lung,3,21.64688786
paclitaxel,geldanamycin,26,14,MSTO.211H,12,lung,3,2.591480001
paclitaxel,L-778123 free base,26,16,MSTO.211H,12,lung,3,9.212127422
paclitaxel,Lapatinib,26,17,MSTO.211H,12,lung,3,0.382341361
paclitaxel,MK-2206,26,21,MSTO.211H,12,lung,3,17.52277533
paclitaxel,Niraparib,26,22,MSTO.211H,12,lung,3,2.102784126
paclitaxel,MK-5108,26,23,MSTO.211H,12,lung,3,11.72044296
paclitaxel,Deforolimus,26,24,MSTO.211H,12,lung,3,11.50348777
paclitaxel,891494-63-6,26,36,MSTO.211H,12,lung,3,6.801318692
paclitaxel,391210-10-9,26,27,MSTO.211H,12,lung,3,-4.241955396
paclitaxel,Sorafenib,26,29,MSTO.211H,12,lung,3,7.779675317
paclitaxel,Sunitinib,26,30,MSTO.211H,12,lung,3,2.165640971
paclitaxel,temozolomide,26,31,MSTO.211H,12,lung,3,0.468121655
paclitaxel,Vorinostat,26,35,MSTO.211H,12,lung,3,15.92155212
391210-10-9,Veliparib,27,2,MSTO.211H,12,lung,3,0.355205049
391210-10-9,915019-65-7,27,4,MSTO.211H,12,lung,3,3.221653326
391210-10-9,Bortezomib,27,5,MSTO.211H,12,lung,3,-1.25344818
391210-10-9,Dasatinib,27,8,MSTO.211H,12,lung,3,20.86297538
391210-10-9,geldanamycin,27,14,MSTO.211H,12,lung,3,5.240290053
391210-10-9,Deforolimus,27,24,MSTO.211H,12,lung,3,7.370746837
391210-10-9,891494-63-6,27,36,MSTO.211H,12,lung,3,-6.843981196
391210-10-9,Eloxatin (TN),27,25,MSTO.211H,12,lung,3,10.78119553
391210-10-9,7-Ethyl-10-hydroxycamptothecin,27,28,MSTO.211H,12,lung,3,-15.98950189
391210-10-9,topotecan,27,32,MSTO.211H,12,lung,3,-0.988913821
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,28,10,MSTO.211H,12,lung,3,2.026602138
7-Ethyl-10-hydroxycamptothecin,891494-63-6,28,36,MSTO.211H,12,lung,3,1.867721215
7-Ethyl-10-hydroxycamptothecin,Sorafenib,28,29,MSTO.211H,12,lung,3,4.775802187
Sorafenib,Dinaciclib,29,10,MSTO.211H,12,lung,3,5.035800913
Sorafenib,891494-63-6,29,36,MSTO.211H,12,lung,3,4.748315066
Sunitinib,Veliparib,30,2,MSTO.211H,12,lung,3,-24.03681738
Sunitinib,MK-1775,30,3,MSTO.211H,12,lung,3,-2.896234781
Sunitinib,915019-65-7,30,4,MSTO.211H,12,lung,3,4.633228329
Sunitinib,Bortezomib,30,5,MSTO.211H,12,lung,3,3.389078258
Sunitinib,Dasatinib,30,8,MSTO.211H,12,lung,3,12.76727359
Sunitinib,Dinaciclib,30,10,MSTO.211H,12,lung,3,3.332583062
Sunitinib,Erlotinib,30,12,MSTO.211H,12,lung,3,-6.911270009
Sunitinib,geldanamycin,30,14,MSTO.211H,12,lung,3,7.08705452
Sunitinib,Lapatinib,30,17,MSTO.211H,12,lung,3,-0.7622407
Sunitinib,MK-2206,30,21,MSTO.211H,12,lung,3,6.380279015
Sunitinib,Niraparib,30,22,MSTO.211H,12,lung,3,-3.824547156
Sunitinib,MK-5108,30,23,MSTO.211H,12,lung,3,0.171247676
Sunitinib,Deforolimus,30,24,MSTO.211H,12,lung,3,10.73327101
Sunitinib,891494-63-6,30,36,MSTO.211H,12,lung,3,-3.316245792
Sunitinib,Eloxatin (TN),30,25,MSTO.211H,12,lung,3,-6.176709267
Sunitinib,391210-10-9,30,27,MSTO.211H,12,lung,3,13.60866098
Sunitinib,7-Ethyl-10-hydroxycamptothecin,30,28,MSTO.211H,12,lung,3,3.71211813
Sunitinib,Sorafenib,30,29,MSTO.211H,12,lung,3,-5.4998908
Sunitinib,temozolomide,30,31,MSTO.211H,12,lung,3,-1.577395479
Sunitinib,topotecan,30,32,MSTO.211H,12,lung,3,1.170183113
temozolomide,Veliparib,31,2,MSTO.211H,12,lung,3,27.39448417
temozolomide,MK-1775,31,3,MSTO.211H,12,lung,3,7.813288966
temozolomide,915019-65-7,31,4,MSTO.211H,12,lung,3,1.573967586
temozolomide,Bortezomib,31,5,MSTO.211H,12,lung,3,-14.76584524
temozolomide,Dasatinib,31,8,MSTO.211H,12,lung,3,24.83930697
temozolomide,Dinaciclib,31,10,MSTO.211H,12,lung,3,-13.24493187
temozolomide,Erlotinib,31,12,MSTO.211H,12,lung,3,-1.347157652
temozolomide,geldanamycin,31,14,MSTO.211H,12,lung,3,-8.695517556
temozolomide,Lapatinib,31,17,MSTO.211H,12,lung,3,-24.31011641
temozolomide,MK-2206,31,21,MSTO.211H,12,lung,3,6.778451112
temozolomide,Niraparib,31,22,MSTO.211H,12,lung,3,21.58829064
temozolomide,MK-5108,31,23,MSTO.211H,12,lung,3,-1.770537966
temozolomide,Deforolimus,31,24,MSTO.211H,12,lung,3,14.83541489
temozolomide,891494-63-6,31,36,MSTO.211H,12,lung,3,-14.82387327
temozolomide,Eloxatin (TN),31,25,MSTO.211H,12,lung,3,-0.924127725
temozolomide,391210-10-9,31,27,MSTO.211H,12,lung,3,5.003762299
temozolomide,7-Ethyl-10-hydroxycamptothecin,31,28,MSTO.211H,12,lung,3,-1.913857979
temozolomide,Sorafenib,31,29,MSTO.211H,12,lung,3,-0.3335906
temozolomide,topotecan,31,32,MSTO.211H,12,lung,3,4.43138596
topotecan,915019-65-7,32,4,MSTO.211H,12,lung,3,7.631852606
topotecan,Dinaciclib,32,10,MSTO.211H,12,lung,3,6.914576157
topotecan,891494-63-6,32,36,MSTO.211H,12,lung,3,3.507364211
topotecan,Sorafenib,32,29,MSTO.211H,12,lung,3,2.447777312
vinblastine,MK-1775,33,3,MSTO.211H,12,lung,3,-4.024032522
vinblastine,Dasatinib,33,8,MSTO.211H,12,lung,3,0.058101061
vinblastine,Dinaciclib,33,10,MSTO.211H,12,lung,3,0.540870889
vinblastine,Erlotinib,33,12,MSTO.211H,12,lung,3,23.39050166
vinblastine,Lapatinib,33,17,MSTO.211H,12,lung,3,-50.5478056
vinblastine,MK-2206,33,21,MSTO.211H,12,lung,3,14.88814587
vinblastine,Niraparib,33,22,MSTO.211H,12,lung,3,1.896468825
vinblastine,MK-5108,33,23,MSTO.211H,12,lung,3,6.678040979
vinblastine,Deforolimus,33,24,MSTO.211H,12,lung,3,21.03000627
vinblastine,891494-63-6,33,36,MSTO.211H,12,lung,3,-1.7123817
vinblastine,Sorafenib,33,29,MSTO.211H,12,lung,3,5.651607317
vinblastine,Sunitinib,33,30,MSTO.211H,12,lung,3,-6.041584657
vinblastine,temozolomide,33,31,MSTO.211H,12,lung,3,-16.77133483
vinblastine,Vorinostat,33,35,MSTO.211H,12,lung,3,21.97177933
vinorelbine,Veliparib,34,2,MSTO.211H,12,lung,3,-28.77168505
vinorelbine,MK-1775,34,3,MSTO.211H,12,lung,3,-11.5157211
vinorelbine,915019-65-7,34,4,MSTO.211H,12,lung,3,11.01388669
vinorelbine,Bortezomib,34,5,MSTO.211H,12,lung,3,12.72061746
vinorelbine,Dasatinib,34,8,MSTO.211H,12,lung,3,13.65082661
vinorelbine,Dinaciclib,34,10,MSTO.211H,12,lung,3,5.035118538
vinorelbine,geldanamycin,34,14,MSTO.211H,12,lung,3,-7.979398611
vinorelbine,Lapatinib,34,17,MSTO.211H,12,lung,3,-36.56728936
vinorelbine,MK-2206,34,21,MSTO.211H,12,lung,3,7.010994827
vinorelbine,Niraparib,34,22,MSTO.211H,12,lung,3,-12.95389417
vinorelbine,MK-5108,34,23,MSTO.211H,12,lung,3,-1.991648081
vinorelbine,Deforolimus,34,24,MSTO.211H,12,lung,3,3.615221171
vinorelbine,891494-63-6,34,36,MSTO.211H,12,lung,3,-6.874264202
vinorelbine,391210-10-9,34,27,MSTO.211H,12,lung,3,-4.72430923
vinorelbine,Sorafenib,34,29,MSTO.211H,12,lung,3,8.730473926
vinorelbine,Sunitinib,34,30,MSTO.211H,12,lung,3,-6.669544012
vinorelbine,temozolomide,34,31,MSTO.211H,12,lung,3,-8.664643104
vinorelbine,Vorinostat,34,35,MSTO.211H,12,lung,3,18.24695291
Vorinostat,Veliparib,35,2,MSTO.211H,12,lung,3,0.001356195
Vorinostat,MK-1775,35,3,MSTO.211H,12,lung,3,12.52955992
Vorinostat,915019-65-7,35,4,MSTO.211H,12,lung,3,16.08434177
Vorinostat,Bortezomib,35,5,MSTO.211H,12,lung,3,15.19662752
Vorinostat,Dasatinib,35,8,MSTO.211H,12,lung,3,23.59803073
Vorinostat,Dinaciclib,35,10,MSTO.211H,12,lung,3,8.310621965
Vorinostat,Erlotinib,35,12,MSTO.211H,12,lung,3,26.03521817
Vorinostat,geldanamycin,35,14,MSTO.211H,12,lung,3,7.651765126
Vorinostat,gemcitabine,35,15,MSTO.211H,12,lung,3,3.397687021
Vorinostat,Lapatinib,35,17,MSTO.211H,12,lung,3,15.20453105
Vorinostat,MK-2206,35,21,MSTO.211H,12,lung,3,29.46129392
Vorinostat,Niraparib,35,22,MSTO.211H,12,lung,3,18.91447404
Vorinostat,MK-5108,35,23,MSTO.211H,12,lung,3,14.49932031
Vorinostat,Deforolimus,35,24,MSTO.211H,12,lung,3,13.15673555
Vorinostat,891494-63-6,35,36,MSTO.211H,12,lung,3,13.35130121
Vorinostat,Eloxatin (TN),35,25,MSTO.211H,12,lung,3,6.854745007
Vorinostat,391210-10-9,35,27,MSTO.211H,12,lung,3,2.511685765
Vorinostat,7-Ethyl-10-hydroxycamptothecin,35,28,MSTO.211H,12,lung,3,23.13602907
Vorinostat,Sorafenib,35,29,MSTO.211H,12,lung,3,6.554734324
Vorinostat,Sunitinib,35,30,MSTO.211H,12,lung,3,-9.006236015
Vorinostat,temozolomide,35,31,MSTO.211H,12,lung,3,-1.652642732
Vorinostat,topotecan,35,32,MSTO.211H,12,lung,3,9.870802421
Veliparib,Dinaciclib,2,10,MSTO.211H,12,lung,3,-22.01516303
Veliparib,Sorafenib,2,29,MSTO.211H,12,lung,3,-43.11248065
MK-1775,Niraparib,3,22,MSTO.211H,12,lung,3,-14.57373622
Bortezomib,Veliparib,5,2,MSTO.211H,12,lung,3,-70.48012736
Bortezomib,Dinaciclib,5,10,MSTO.211H,12,lung,3,-13.25662851
Bortezomib,Sorafenib,5,29,MSTO.211H,12,lung,3,-30.20775916
cyclophosphamide,Veliparib,7,2,MSTO.211H,12,lung,3,-1.25245829
cyclophosphamide,MK-1775,7,3,MSTO.211H,12,lung,3,-72.5041462
cyclophosphamide,915019-65-7,7,4,MSTO.211H,12,lung,3,-53.05015367
cyclophosphamide,Bortezomib,7,5,MSTO.211H,12,lung,3,-66.25404403
cyclophosphamide,Dasatinib,7,8,MSTO.211H,12,lung,3,-45.18929923
cyclophosphamide,Dinaciclib,7,10,MSTO.211H,12,lung,3,-61.54559524
cyclophosphamide,Erlotinib,7,12,MSTO.211H,12,lung,3,-60.65326587
cyclophosphamide,geldanamycin,7,14,MSTO.211H,12,lung,3,-51.61765235
cyclophosphamide,L-778123 free base,7,16,MSTO.211H,12,lung,3,-30.04734685
cyclophosphamide,Lapatinib,7,17,MSTO.211H,12,lung,3,-37.68404833
cyclophosphamide,MK-2206,7,21,MSTO.211H,12,lung,3,-40.13488989
cyclophosphamide,Niraparib,7,22,MSTO.211H,12,lung,3,-33.18804495
cyclophosphamide,MK-5108,7,23,MSTO.211H,12,lung,3,-16.33782934
cyclophosphamide,Deforolimus,7,24,MSTO.211H,12,lung,3,-22.11918419
cyclophosphamide,891494-63-6,7,36,MSTO.211H,12,lung,3,-44.5326966
cyclophosphamide,391210-10-9,7,27,MSTO.211H,12,lung,3,-18.0613694
cyclophosphamide,Sorafenib,7,29,MSTO.211H,12,lung,3,-48.02530877
cyclophosphamide,Sunitinib,7,30,MSTO.211H,12,lung,3,-37.09164564
cyclophosphamide,temozolomide,7,31,MSTO.211H,12,lung,3,7.992853881
cyclophosphamide,Vorinostat,7,35,MSTO.211H,12,lung,3,-41.18613454
doxorubicin,Veliparib,11,2,MSTO.211H,12,lung,3,-40.06551597
doxorubicin,915019-65-7,11,4,MSTO.211H,12,lung,3,-9.82522473
doxorubicin,Bortezomib,11,5,MSTO.211H,12,lung,3,-17.15303755
doxorubicin,geldanamycin,11,14,MSTO.211H,12,lung,3,-14.71486322
doxorubicin,L-778123 free base,11,16,MSTO.211H,12,lung,3,-23.96107398
doxorubicin,391210-10-9,11,27,MSTO.211H,12,lung,3,-20.82113857
geldanamycin,Dinaciclib,14,10,MSTO.211H,12,lung,3,-8.340699734
geldanamycin,Sorafenib,14,29,MSTO.211H,12,lung,3,-33.09672195
L-778123 free base,Veliparib,16,2,MSTO.211H,12,lung,3,-31.66214513
L-778123 free base,Dinaciclib,16,10,MSTO.211H,12,lung,3,-14.3230401
L-778123 free base,Sorafenib,16,29,MSTO.211H,12,lung,3,-30.56809883
Lapatinib,915019-65-7,17,4,MSTO.211H,12,lung,3,-21.34132122
Lapatinib,391210-10-9,17,27,MSTO.211H,12,lung,3,-6.559234749
metformin,MK-1775,18,3,MSTO.211H,12,lung,3,-72.59614032
metformin,Dinaciclib,18,10,MSTO.211H,12,lung,3,-75.20917157
metformin,MK-2206,18,21,MSTO.211H,12,lung,3,-78.79279939
metformin,Niraparib,18,22,MSTO.211H,12,lung,3,-71.70429988
metformin,MK-5108,18,23,MSTO.211H,12,lung,3,-24.01193957
metformin,Deforolimus,18,24,MSTO.211H,12,lung,3,-20.62670074
metformin,891494-63-6,18,36,MSTO.211H,12,lung,3,-41.43782465
metformin,Sorafenib,18,29,MSTO.211H,12,lung,3,-48.60417457
metformin,Sunitinib,18,30,MSTO.211H,12,lung,3,-64.40935907
metformin,temozolomide,18,31,MSTO.211H,12,lung,3,-21.02673951
metformin,Vorinostat,18,35,MSTO.211H,12,lung,3,-67.80071844
methotrexate,Dasatinib,19,8,MSTO.211H,12,lung,3,-24.0025603
methotrexate,Erlotinib,19,12,MSTO.211H,12,lung,3,-10.34885109
methotrexate,Lapatinib,19,17,MSTO.211H,12,lung,3,-10.08471441
methotrexate,Niraparib,19,22,MSTO.211H,12,lung,3,-13.89545013
methotrexate,Sorafenib,19,29,MSTO.211H,12,lung,3,-13.14588957
methotrexate,Sunitinib,19,30,MSTO.211H,12,lung,3,-17.9301807
Niraparib,MK-2206,22,21,MSTO.211H,12,lung,3,-12.68673491
Niraparib,Deforolimus,22,24,MSTO.211H,12,lung,3,-9.035935422
MK-5108,Niraparib,23,22,MSTO.211H,12,lung,3,-8.894712326
391210-10-9,Dinaciclib,27,10,MSTO.211H,12,lung,3,-5.97748672
391210-10-9,Sorafenib,27,29,MSTO.211H,12,lung,3,-34.3923415
vinblastine,Veliparib,33,2,MSTO.211H,12,lung,3,-31.17474436
vinblastine,915019-65-7,33,4,MSTO.211H,12,lung,3,-9.572034214
vinblastine,Bortezomib,33,5,MSTO.211H,12,lung,3,-16.22232411
vinblastine,geldanamycin,33,14,MSTO.211H,12,lung,3,-15.60414649
vinblastine,L-778123 free base,33,16,MSTO.211H,12,lung,3,-15.44085758
vinblastine,391210-10-9,33,27,MSTO.211H,12,lung,3,-11.59266618
vinorelbine,Erlotinib,34,12,MSTO.211H,12,lung,3,-13.06637157
5-Fluorouracil,Veliparib,1,2,NCI.H1650,13,lung,3,-3.809687837
5-Fluorouracil,MK-1775,1,3,NCI.H1650,13,lung,3,0.345357891
5-Fluorouracil,915019-65-7,1,4,NCI.H1650,13,lung,3,1.991765093
5-Fluorouracil,Bortezomib,1,5,NCI.H1650,13,lung,3,-4.26953045
5-Fluorouracil,Dasatinib,1,8,NCI.H1650,13,lung,3,1.341810932
5-Fluorouracil,Dinaciclib,1,10,NCI.H1650,13,lung,3,-1.679150723
5-Fluorouracil,Erlotinib,1,12,NCI.H1650,13,lung,3,3.203530457
5-Fluorouracil,geldanamycin,1,14,NCI.H1650,13,lung,3,-2.722616299
5-Fluorouracil,L-778123 free base,1,16,NCI.H1650,13,lung,3,5.281926858
5-Fluorouracil,Lapatinib,1,17,NCI.H1650,13,lung,3,2.165882201
5-Fluorouracil,MK-2206,1,21,NCI.H1650,13,lung,3,3.777046551
5-Fluorouracil,Niraparib,1,22,NCI.H1650,13,lung,3,-10.57172002
5-Fluorouracil,MK-5108,1,23,NCI.H1650,13,lung,3,-0.137366295
5-Fluorouracil,Deforolimus,1,24,NCI.H1650,13,lung,3,1.715317874
5-Fluorouracil,891494-63-6,1,36,NCI.H1650,13,lung,3,4.043621817
5-Fluorouracil,391210-10-9,1,27,NCI.H1650,13,lung,3,0.599525571
5-Fluorouracil,Sorafenib,1,29,NCI.H1650,13,lung,3,-8.452538734
5-Fluorouracil,Sunitinib,1,30,NCI.H1650,13,lung,3,0.775565045
5-Fluorouracil,temozolomide,1,31,NCI.H1650,13,lung,3,-38.4054669
5-Fluorouracil,Vorinostat,1,35,NCI.H1650,13,lung,3,-0.19666312
Veliparib,915019-65-7,2,4,NCI.H1650,13,lung,3,-1.334765803
Veliparib,Dinaciclib,2,10,NCI.H1650,13,lung,3,0.952115278
Veliparib,geldanamycin,2,14,NCI.H1650,13,lung,3,-1.421240764
Veliparib,Deforolimus,2,24,NCI.H1650,13,lung,3,-5.742872892
Veliparib,891494-63-6,2,36,NCI.H1650,13,lung,3,-5.577113934
Veliparib,Eloxatin (TN),2,25,NCI.H1650,13,lung,3,-7.801654251
Veliparib,7-Ethyl-10-hydroxycamptothecin,2,28,NCI.H1650,13,lung,3,1.276015196
Veliparib,Sorafenib,2,29,NCI.H1650,13,lung,3,-7.550483359
Veliparib,topotecan,2,32,NCI.H1650,13,lung,3,-9.511516251
MK-1775,Veliparib,3,2,NCI.H1650,13,lung,3,-11.75765352
MK-1775,915019-65-7,3,4,NCI.H1650,13,lung,3,5.915589905
MK-1775,Bortezomib,3,5,NCI.H1650,13,lung,3,-5.376444806
MK-1775,Dasatinib,3,8,NCI.H1650,13,lung,3,7.305510378
MK-1775,Dinaciclib,3,10,NCI.H1650,13,lung,3,-4.340810986
MK-1775,Erlotinib,3,12,NCI.H1650,13,lung,3,6.546389492
MK-1775,geldanamycin,3,14,NCI.H1650,13,lung,3,-0.31306933
MK-1775,Lapatinib,3,17,NCI.H1650,13,lung,3,2.419207781
MK-1775,MK-2206,3,21,NCI.H1650,13,lung,3,4.609402743
MK-1775,Niraparib,3,22,NCI.H1650,13,lung,3,-31.60733964
MK-1775,MK-5108,3,23,NCI.H1650,13,lung,3,-7.776598045
MK-1775,Deforolimus,3,24,NCI.H1650,13,lung,3,9.806253615
MK-1775,891494-63-6,3,36,NCI.H1650,13,lung,3,11.84044722
MK-1775,Eloxatin (TN),3,25,NCI.H1650,13,lung,3,-9.563659157
MK-1775,391210-10-9,3,27,NCI.H1650,13,lung,3,2.543475983
MK-1775,7-Ethyl-10-hydroxycamptothecin,3,28,NCI.H1650,13,lung,3,5.563013593
MK-1775,Sorafenib,3,29,NCI.H1650,13,lung,3,-9.96773719
MK-1775,topotecan,3,32,NCI.H1650,13,lung,3,-0.050910681
915019-65-7,Dinaciclib,4,10,NCI.H1650,13,lung,3,0.682885649
915019-65-7,891494-63-6,4,36,NCI.H1650,13,lung,3,-0.138886217
915019-65-7,Eloxatin (TN),4,25,NCI.H1650,13,lung,3,-0.733437347
915019-65-7,7-Ethyl-10-hydroxycamptothecin,4,28,NCI.H1650,13,lung,3,1.609961977
915019-65-7,Sorafenib,4,29,NCI.H1650,13,lung,3,-3.558908195
Bortezomib,Veliparib,5,2,NCI.H1650,13,lung,3,-10.42218708
Bortezomib,915019-65-7,5,4,NCI.H1650,13,lung,3,-7.075767113
Bortezomib,Dasatinib,5,8,NCI.H1650,13,lung,3,0.374465029
Bortezomib,Dinaciclib,5,10,NCI.H1650,13,lung,3,-6.616088639
Bortezomib,geldanamycin,5,14,NCI.H1650,13,lung,3,-3.369135784
Bortezomib,Deforolimus,5,24,NCI.H1650,13,lung,3,-7.650819817
Bortezomib,891494-63-6,5,36,NCI.H1650,13,lung,3,-12.25300516
Bortezomib,Eloxatin (TN),5,25,NCI.H1650,13,lung,3,-10.48910024
Bortezomib,7-Ethyl-10-hydroxycamptothecin,5,28,NCI.H1650,13,lung,3,-8.347470272
Bortezomib,Sorafenib,5,29,NCI.H1650,13,lung,3,-9.454709253
Bortezomib,topotecan,5,32,NCI.H1650,13,lung,3,-6.287791415
Carboplatinum,Veliparib,6,2,NCI.H1650,13,lung,3,-6.044003505
Carboplatinum,MK-1775,6,3,NCI.H1650,13,lung,3,-54.25591832
Carboplatinum,915019-65-7,6,4,NCI.H1650,13,lung,3,-16.40783273
Carboplatinum,Bortezomib,6,5,NCI.H1650,13,lung,3,-9.699917998
Carboplatinum,Dasatinib,6,8,NCI.H1650,13,lung,3,-9.542102118
Carboplatinum,Dinaciclib,6,10,NCI.H1650,13,lung,3,-19.38200282
Carboplatinum,Erlotinib,6,12,NCI.H1650,13,lung,3,-12.91047798
Carboplatinum,geldanamycin,6,14,NCI.H1650,13,lung,3,-38.61536187
Carboplatinum,L-778123 free base,6,16,NCI.H1650,13,lung,3,-12.49633493
